,ID,Toán,Lí,Hóa,Sinh,Văn,Ngoại ngữ,GDCD,Địa,Sử
64139,02064929,5.0,,,,6.25,,,7.25,4.5
64140,02064930,5.2,,,,6.5,,,6.25,4.25
64141,02064931,5.0,,,,4.25,,,6.25,4.75
64142,02064932,5.2,,,,6.25,,,5.5,4.75
64143,02064933,7.2,,,,7.5,5.2,,8.0,5.25
64144,02064934,6.6,,,,7.0,,,7.25,5.75
64145,02064935,7.6,,,,7.0,,,7.0,4.25
64146,02064936,5.6,,,,6.25,,,7.0,5.5
64147,02064937,6.2,,,,6.5,,,7.5,7.25
64148,02064938,3.6,,,,6.0,,,6.0,3.25
64149,02064939,3.6,,,,6.25,,,5.75,3.5
64150,02064940,4.0,,,,6.5,,,5.25,4.0
64151,02064941,7.8,,,,5.5,,,7.75,7.5
64152,02064942,5.4,,,,5.75,,,6.25,3.25
64153,02064943,6.4,,,,7.0,,,4.5,4.5
64154,02064944,7.2,,,,7.75,,,8.5,8.0
64155,02064945,5.6,,,,7.0,,,7.75,4.75
64156,02064946,5.8,,,,5.5,,,6.75,5.0
64157,02064947,5.4,,,,6.0,,,6.0,4.75
64158,02064948,9.6,8.75,,,,8.4,,,
64159,02064949,5.6,,,,6.5,,,6.0,4.5
64160,02064950,6.4,,,,6.75,,,6.25,4.25
64161,02064951,6.4,,,,4.75,,,8.25,5.25
64162,02064952,7.8,,,,6.5,2.8,,7.25,4.0
64163,02064953,7.6,,,,5.25,,,7.75,6.5
64164,02064954,5.8,,,,6.25,,,7.0,6.5
64165,02064955,8.0,,,,7.75,,8.75,8.25,7.0
64166,02064956,8.2,6.25,6.25,5.5,7.75,,,,
64167,02064957,6.0,,,,4.5,,,,3.75
64168,02064958,4.0,,,,4.0,,,,3.5
64169,02064959,9.6,8.0,9.0,9.0,7.0,,,,
64170,02064960,,,,,6.75,,,8.0,8.5
64171,02064961,8.0,,,,7.5,,9.0,7.5,7.75
64172,02064962,9.2,,,,8.25,,8.75,6.25,7.25
64173,02064963,6.6,4.5,4.75,4.0,6.5,4.2,,,
64174,02064964,4.6,,,,6.0,,,,4.75
64175,02064965,8.4,8.0,7.75,3.25,,,,,
64176,02064966,8.6,,,,8.0,7.4,8.25,5.25,5.0
64177,02064967,7.2,7.25,,,,,,,
64178,02064968,5.2,,,,7.0,,8.5,8.0,4.5
64179,02064969,,,,,7.25,,,,
64180,02064970,6.0,,,,7.25,4.6,8.5,7.75,6.25
64181,02064971,8.6,,,,7.75,8.6,8.5,8.25,8.5
64182,02064972,9.0,,,,7.5,9.4,9.25,8.0,7.5
64183,02064973,8.8,,,,7.0,8.4,9.25,7.0,8.0
64184,02064974,7.2,,,,6.75,6.4,9.0,7.5,8.0
64185,02064975,6.8,,,,7.0,4.4,8.75,8.5,6.25
64186,02064976,7.8,,,,6.75,3.0,7.75,7.25,5.25
64187,02064977,8.4,8.25,7.75,5.5,5.5,3.2,,,
64188,02064978,2.4,,,,4.5,,,,4.0
64189,02064979,8.4,,,,7.75,9.0,8.75,7.75,4.5
64190,02064980,7.0,,,,8.25,9.0,8.5,4.5,5.75
64191,02064981,6.6,,,,7.75,5.4,8.75,5.75,5.5
64192,02064982,9.2,7.75,4.5,5.75,6.0,8.2,,,
64193,02064983,8.4,7.5,7.25,6.0,6.25,4.6,,,
64194,02064984,7.4,7.75,6.5,6.0,7.5,4.0,,,
64195,02064985,6.8,4.75,6.25,3.75,5.0,5.0,,,
64196,02064986,3.6,,,,,,,4.25,4.75
64197,02064987,9.2,9.0,9.75,3.0,,,,,
64198,02064988,8.6,8.0,8.0,,,,,,
64199,02064989,7.2,,8.5,5.75,,,,,
64200,02064991,8.0,7.0,8.75,,,,,,
64201,02064992,6.6,4.0,4.75,,,,,,
64202,02064993,7.8,,8.25,7.75,,,,,
64203,02064994,7.6,8.0,8.0,,,,,,
64204,02064995,,,,,5.5,,,,
64205,02064996,8.6,,7.25,8.5,,,,,
64206,02064997,8.2,,7.75,7.25,,,,,
64207,02064998,,,,,7.25,,,7.5,8.25
64208,02064999,8.4,7.25,6.75,6.0,,,,,
64209,02065000,7.6,7.0,6.5,,,,,,
64210,02065001,8.4,,8.0,9.25,,,,,
64211,02065002,9.0,7.5,8.0,5.25,,,,,
64212,02065003,8.0,7.75,7.75,4.75,,,,,
64213,02065004,,,,,6.75,,,,
64214,02065005,6.8,6.0,5.75,5.25,6.75,,,,
64215,02065006,6.4,5.25,5.0,4.5,6.0,,,,
64216,02065007,8.2,,,,6.25,,,,
64217,02065008,8.6,,7.25,6.0,,,,,
64218,02065009,6.8,5.25,6.0,5.75,5.5,,,,
64219,02065010,9.0,,8.5,8.25,,,,,
64220,02065011,8.4,7.25,6.0,6.25,5.0,,,,
64221,02065012,6.4,6.25,7.0,6.25,5.75,,,,
64222,02065013,5.0,4.75,4.5,4.5,6.25,,,,
64223,02065014,,,,,7.5,,,8.5,8.0
64224,02065015,7.0,5.75,5.25,4.25,4.5,,,,
64225,02065016,9.2,,7.75,7.25,,,,,
64226,02065017,7.2,5.75,6.25,,,,,,
64227,02065018,9.0,5.75,9.0,9.0,6.5,,,,
64228,02065019,9.2,,8.25,8.25,,,,,
64229,02065020,7.6,6.25,5.75,5.5,7.0,,,,
64230,02065021,8.8,,8.25,7.5,,,,,
64231,02065022,9.4,5.25,9.25,9.75,,,,,
64232,02065023,8.6,7.0,7.5,6.5,6.83,,,,
64233,02065024,7.8,7.0,6.5,5.25,6.0,,,,
64234,02065025,6.0,7.0,5.25,5.75,5.5,,,,
64235,02065026,7.2,5.75,7.25,,,,,,
64236,02065027,9.6,,10.0,9.75,,,,,
64237,02065028,9.2,9.0,9.0,,,,,,
64238,02065029,8.2,7.0,7.25,,,,,,
64239,02065030,7.0,7.25,8.0,,,,,,
64240,02065031,9.2,7.5,7.75,,,,,,
64241,02065032,5.2,,,,6.75,4.8,8.25,7.25,3.5
64242,02065033,9.2,,,,8.0,8.0,8.75,7.0,7.75
64243,02065034,8.8,,,,8.0,9.6,9.5,8.5,9.0
64244,02065035,8.8,,,,8.25,9.8,9.5,7.75,7.0
64245,02065036,6.6,7.25,4.0,5.25,6.0,,,,
64246,02065037,7.2,3.5,4.25,4.75,7.0,,,,
64247,02065038,5.6,,,,6.75,4.8,8.25,5.25,4.25
64248,02065039,6.8,,,,6.75,6.4,8.25,7.0,7.25
64249,02065040,7.4,,,,6.25,8.6,9.0,7.75,6.5
64250,02065041,3.0,,,,7.0,3.4,6.5,5.5,3.5
64251,02065042,6.6,6.0,4.75,3.5,5.0,,,,
64252,02065043,8.4,,,,7.0,7.6,9.0,8.0,6.5
64253,02065044,7.6,,,,7.75,8.0,8.5,7.5,4.75
64254,02065045,7.2,,,,7.5,7.2,9.25,7.0,6.75
64255,02065046,8.4,,8.0,8.25,,,,,
64256,02065047,7.6,,,,6.0,6.2,8.0,6.5,6.25
64257,02065048,8.8,,,,8.0,7.6,9.5,7.5,6.0
64258,02065049,8.0,,,,7.75,7.2,9.5,8.0,8.5
64259,02065050,7.0,,,,7.0,4.0,9.0,7.25,4.25
64260,02065051,6.6,6.75,7.25,4.25,7.0,,,,
64261,02065052,8.8,7.5,8.5,6.75,6.25,6.8,,,
64262,02065053,7.4,6.25,5.0,4.75,7.5,3.8,,,
64263,02065054,9.2,7.75,5.25,6.75,7.0,7.4,,,
64264,02065055,6.0,,,,6.0,3.4,7.75,7.25,6.25
64265,02065056,9.8,9.0,6.25,5.75,7.5,8.0,,,
64266,02065057,8.2,7.0,6.25,6.25,7.5,7.6,,,
64267,02065058,8.2,,,,6.75,6.0,8.75,5.0,6.0
64268,02065059,7.0,,,,7.0,6.0,9.5,7.0,6.5
64269,02065060,7.0,,,,7.75,6.4,8.0,7.0,5.75
64270,02065061,8.0,8.25,8.5,7.25,7.25,5.6,,,
64271,02065062,7.0,4.75,4.0,4.75,6.0,4.4,,,
64272,02065063,6.6,,,,6.5,2.8,8.75,5.5,2.75
64273,02065064,8.4,,,,7.5,9.0,9.25,8.25,8.0
64274,02065065,5.4,,,,6.5,,,,
64275,02065066,7.0,,,,6.75,3.8,7.25,6.5,4.5
64276,02065067,7.6,5.0,5.25,7.5,6.75,4.6,,,
64277,02065068,9.0,7.75,7.75,6.5,7.75,8.4,,,
64278,02065069,7.4,5.5,6.25,6.25,6.25,4.0,,,
64279,02065070,8.6,,,,7.75,8.2,8.25,7.75,8.25
64280,02065071,8.6,,,,6.25,8.4,8.75,6.75,6.25
64281,02065072,8.4,7.5,7.75,5.25,6.0,4.8,,,
64282,02065073,,,,,5.5,,,,
64283,02065074,6.4,,,,6.0,3.2,7.75,6.25,5.0
64284,02065075,8.6,6.75,6.0,5.75,6.25,,,,
64285,02065076,6.0,,,,7.5,3.8,8.0,7.0,4.25
64286,02065077,8.6,5.0,8.75,8.0,7.25,6.8,,,
64287,02065078,8.2,6.0,7.75,6.5,8.25,7.0,,,
64288,02065079,7.2,5.5,5.0,5.0,7.0,4.6,,,
64289,02065080,7.6,7.0,6.25,7.0,6.0,5.8,,,
64290,02065081,5.0,,,,,,,6.25,4.5
64291,02065082,8.4,,,,8.5,6.2,9.0,7.75,7.5
64292,02065083,8.6,3.75,8.75,8.0,6.5,8.0,,,
64293,02065084,7.6,6.75,6.25,5.75,6.25,7.4,,,
64294,02065085,9.2,,,,7.5,8.2,8.5,8.0,8.25
64295,02065086,8.4,7.5,7.75,6.25,7.0,9.4,,,
64296,02065087,9.2,4.5,8.75,10.0,7.25,,,,
64297,02065088,7.6,,,,6.0,2.4,8.0,7.25,6.0
64298,02065089,4.8,,,,6.5,2.2,9.0,6.25,3.5
64299,02065090,7.4,6.75,6.75,5.0,7.0,,,,
64300,02065091,7.0,,,,6.5,2.4,7.0,5.25,4.0
64301,02065092,7.0,6.75,6.0,5.0,6.5,3.2,,,
64302,02065093,7.0,6.5,5.0,4.5,7.25,,,,
64303,02065094,3.2,3.75,3.0,2.75,6.0,,,,
64304,02065095,6.8,5.5,3.5,5.25,6.5,6.4,,,
64305,02065096,9.6,7.75,5.25,4.25,7.5,7.4,,,
64306,02065097,7.6,5.0,6.0,5.5,7.0,,,,
64307,02065098,8.2,,,,7.5,5.4,9.75,8.25,8.25
64308,02065099,8.6,7.5,7.75,4.25,7.5,5.2,,,
64309,02065100,7.4,8.0,6.0,5.0,7.0,6.4,,,
64310,02065101,6.8,,,,7.5,5.8,7.75,6.75,6.25
64311,02065102,6.4,,,,7.5,4.8,8.75,7.0,5.5
64312,02065103,7.8,7.0,5.75,5.5,7.0,6.2,,,
64313,02065105,7.0,5.5,6.5,5.5,6.75,,,,
64314,02065106,8.8,8.5,5.5,6.0,7.5,8.6,,,
64315,02065107,8.4,7.75,5.75,6.75,7.5,4.6,,,
64316,02065108,6.2,6.25,6.5,4.5,7.0,4.0,,,
64317,02065109,8.8,8.5,7.25,5.75,7.25,9.2,,,
64318,02065110,7.0,,,,7.0,5.0,9.25,7.5,7.0
64319,02065111,5.6,5.0,2.75,5.0,6.25,,,,
64320,02065112,6.4,5.25,5.25,4.5,6.75,,,,
64321,02065113,7.2,6.0,6.0,5.0,7.25,,,,
64322,02065114,6.2,5.25,6.5,5.25,6.0,,,,
64323,02065115,8.0,7.5,8.0,5.5,6.25,5.8,,,
64324,02065116,8.2,7.0,5.75,6.25,7.0,6.4,,,
64325,02065117,5.6,5.75,6.75,3.25,6.0,,,,
64326,02065118,8.8,7.75,9.0,8.75,6.5,8.8,,,
64327,02065119,8.8,,,,7.0,9.6,9.0,8.25,5.75
64328,02065120,9.4,8.0,8.25,6.5,6.0,5.8,,,
64329,02065121,8.4,6.25,7.0,5.75,7.25,4.8,,,
64330,02065122,9.0,7.5,7.25,6.0,5.25,7.6,,,
64331,02065123,9.0,8.5,8.0,4.5,4.75,7.4,,,
64332,02065124,6.6,,,,6.0,5.6,8.0,7.75,5.75
64333,02065125,6.8,7.0,7.25,5.75,6.75,4.0,,,
64334,02065126,9.2,8.75,8.5,,,,,,
64335,02065127,8.4,7.75,8.0,6.75,6.25,4.4,,,
64336,02065128,8.2,7.5,7.5,7.0,7.0,6.0,,,
64337,02065129,8.8,4.25,8.0,5.25,6.5,7.6,,,
64338,02065130,8.0,,,,6.75,3.8,8.5,7.75,3.75
64339,02065131,6.2,6.75,4.0,5.0,4.75,,,,
64340,02065132,8.6,7.25,7.0,5.5,7.5,8.8,,,
64341,02065133,9.0,8.25,4.5,6.0,7.25,7.6,,,
64342,02065134,6.0,4.0,5.75,5.5,5.75,4.0,,,
64343,02065135,8.0,4.75,7.5,5.0,6.5,8.0,,,
64344,02065136,8.2,7.25,7.5,,,,,,
64345,02065137,7.0,,,,7.25,5.8,9.25,8.25,8.25
64346,02065138,4.6,,,,2.5,,,,
64347,02065139,8.6,,,,8.25,8.8,8.0,9.0,8.25
64348,02065140,7.2,6.5,5.0,5.75,6.0,,,,
64349,02065141,3.0,3.5,3.75,2.75,4.5,,,,
64350,02065142,6.0,,,,5.25,,,7.25,5.5
64351,02065143,7.0,,,,6.5,2.8,8.0,6.0,3.25
64352,02065144,7.6,6.75,6.5,6.5,7.0,,,,
64353,02065145,9.4,5.25,9.25,9.25,7.0,8.0,,,
64354,02065146,9.2,5.25,8.75,7.75,6.5,6.0,,,
64355,02065147,9.4,8.75,6.5,6.5,7.5,8.6,,,
64356,02065148,8.0,,,,6.5,,,7.75,4.25
64357,02065149,8.8,,,,7.75,5.6,7.0,5.75,4.5
64358,02065150,6.0,,,,5.5,,,6.5,5.5
64359,02065151,5.0,,,,4.25,,,4.75,3.5
64360,02065152,6.2,4.0,2.25,5.25,6.75,3.2,,,
64361,02065153,6.8,,,,6.5,3.4,8.5,5.75,4.5
64362,02065154,7.6,5.75,6.25,5.25,6.5,3.0,,,
64363,02065155,8.8,8.5,6.75,7.0,6.75,6.2,,,
64364,02065156,7.8,8.5,5.5,4.75,7.5,6.8,,,
64365,02065157,9.6,8.25,6.25,4.75,7.5,8.6,,,
64366,02065158,8.4,8.25,6.0,4.25,7.5,9.0,,,
64367,02065159,6.6,,,,5.75,6.2,8.5,6.0,5.0
64368,02065160,8.2,,,,7.0,,,8.25,7.0
64369,02065161,7.6,8.0,6.5,7.25,6.75,4.6,,,
64370,02065162,5.8,,,,5.0,,,7.75,6.25
64371,02065163,8.6,7.25,6.75,5.0,7.75,8.2,,,
64372,02065164,7.8,8.5,5.75,8.0,7.0,7.2,,,
64373,02065165,7.4,6.0,6.5,4.75,7.75,4.6,,,
64374,02065166,6.0,,,,5.75,,,5.75,4.5
64375,02065167,6.6,4.75,2.75,4.5,6.5,3.8,,,
64376,02065168,9.0,7.25,6.75,5.0,5.25,6.8,,,
64377,02065169,7.0,,,,5.25,,,7.75,7.25
64378,02065170,6.6,,,,6.0,6.8,7.25,5.25,4.0
64379,02065171,8.0,8.25,8.25,6.75,6.5,9.4,,,
64380,02065172,6.2,,,,6.25,,,7.0,5.5
64381,02065173,7.2,4.75,6.75,8.75,6.0,,,,
64382,02065174,7.4,7.0,8.0,6.25,6.0,6.2,,,
64383,02065175,7.8,,,,6.25,,,7.5,7.5
64384,02065176,6.8,,,,7.25,5.4,10.0,6.25,5.75
64385,02065177,8.0,,,,4.5,,,7.75,5.0
64386,02065178,7.4,7.5,4.75,5.75,5.0,7.4,,,
64387,02065179,3.6,,,,6.0,,,6.0,2.75
64388,02065180,7.0,,,,6.0,5.6,7.5,7.25,4.0
64389,02065181,7.8,,,,8.5,8.8,9.25,7.25,8.0
64390,02065182,4.8,,,,6.25,,,8.0,5.0
64391,02065183,6.8,,,,7.0,,,8.75,8.0
64392,02065184,6.6,,,,6.25,4.6,9.0,6.75,4.25
64393,02065185,7.8,7.75,5.25,5.0,7.0,6.4,,,
64394,02065186,9.6,6.0,10.0,9.75,6.0,7.2,,,
64395,02065187,5.8,,,,3.25,,,5.5,4.75
64396,02065188,9.0,3.0,9.5,9.5,7.0,5.6,,,
64397,02065189,9.6,9.0,6.5,6.0,6.5,9.0,,,
64398,02065190,8.8,8.25,8.75,6.25,7.0,8.8,,,
64399,02065191,5.2,,,,7.0,5.2,9.25,6.5,5.0
64400,02065192,9.0,3.75,8.5,7.75,7.0,6.8,,,
64401,02065193,6.2,,,,6.5,,,7.5,5.0
64402,02065194,4.6,,,,4.75,,,7.75,5.0
64403,02065195,7.4,6.5,5.5,6.25,6.0,4.0,,,
64404,02065196,4.2,,,,6.0,,,6.25,4.5
64405,02065197,5.4,,,,6.5,,,6.25,6.0
64406,02065198,7.4,7.5,7.0,5.0,6.5,8.6,,,
64407,02065199,6.8,5.25,5.0,4.5,6.5,7.0,,,
64408,02065200,5.6,,,,5.5,,,6.75,5.75
64409,02065201,5.2,,,,5.25,,,7.25,4.25
64410,02065202,7.0,7.75,5.75,5.75,6.5,5.6,,,
64411,02065203,7.2,7.75,7.25,3.75,5.75,2.4,,,
64412,02065204,7.8,8.25,5.25,5.75,6.25,8.0,,,
64413,02065205,7.6,7.25,,,,5.8,,,
64414,02065206,6.0,,,,6.75,,,8.0,6.25
64415,02065207,7.2,,,,5.75,,,5.75,4.75
64416,02065208,8.6,8.0,8.0,5.5,8.25,9.0,,,
64417,02065209,8.6,7.25,6.25,6.5,7.25,8.2,,,
64418,02065210,9.2,4.75,9.5,9.25,7.0,6.4,,,
64419,02065211,3.4,,,,6.75,7.2,,4.75,4.0
64420,02065212,8.0,4.25,5.5,5.0,8.0,7.8,,,
64421,02065213,9.0,8.25,7.25,7.25,7.5,7.6,,,
64422,02065214,8.8,8.25,6.25,7.0,6.5,7.2,,,
64423,02065215,9.0,3.75,8.75,9.25,5.75,8.2,,,
64424,02065216,7.6,6.75,5.0,4.25,5.25,4.8,,,
64425,02065217,3.2,,,,6.25,,,5.25,4.5
64426,02065218,6.0,,,,5.75,,,7.0,5.0
64427,02065219,7.0,6.0,5.25,4.5,5.5,4.0,,,
64428,02065220,8.6,8.0,8.25,5.25,6.25,5.0,,,
64429,02065221,5.6,,,,6.25,3.8,8.25,7.25,6.0
64430,02065222,6.8,,,,6.5,5.6,9.75,8.75,7.75
64431,02065223,8.6,7.5,8.0,4.0,5.5,5.4,,,
64432,02065224,6.2,,,,6.75,,,6.75,6.25
64433,02065225,8.0,7.75,8.0,5.5,6.75,8.0,,,
64434,02065226,8.4,6.75,7.0,4.75,4.5,7.4,,,
64435,02065227,8.8,8.5,9.25,4.75,5.25,7.2,,,
64436,02065228,4.8,,,,6.5,,,6.25,4.25
64437,02065229,7.0,,,,6.5,6.0,9.5,8.25,6.5
64438,02065230,6.0,,,,6.75,,,6.75,4.5
64439,02065231,5.0,,,,7.5,5.6,8.75,7.5,8.75
64440,02065232,6.8,,,,7.25,8.0,9.5,7.0,8.5
64441,02065233,7.0,4.75,5.25,6.0,5.5,2.6,,,
64442,02065234,9.2,8.5,7.5,7.25,7.75,8.6,,,
64443,02065235,8.2,5.25,6.75,4.5,7.75,6.6,,,
64444,02065236,4.4,,,,5.0,,,6.5,4.5
64445,02065237,6.6,,,,7.5,,,8.0,6.0
64446,02065238,7.4,,,,7.25,5.2,9.5,8.0,6.0
64447,02065239,9.6,8.5,4.75,3.25,6.75,8.4,,,
64448,02065240,8.8,,,,7.5,7.2,,,
64449,02065241,8.8,7.0,8.5,7.5,7.0,8.0,,,
64450,02065242,8.6,,,,8.25,8.4,8.5,6.25,5.5
64451,02065243,4.2,,,,5.75,,,7.75,3.75
64452,02065244,7.2,,,,6.0,,,6.75,6.0
64453,02065245,6.0,3.75,4.5,4.75,5.0,3.8,,,
64454,02065246,4.8,,,,6.75,,,6.25,6.0
64455,02065247,5.0,,,,5.25,,,5.75,4.5
64456,02065248,7.0,5.25,6.0,5.5,6.5,5.2,,,
64457,02065249,4.2,,,,6.75,4.4,8.75,6.0,4.5
64458,02065250,5.2,,,,5.0,,,6.75,3.5
64459,02065251,7.8,7.75,8.75,6.5,6.0,8.6,,,
64460,02065252,6.2,,,,5.0,,,7.0,4.75
64461,02065253,8.8,8.25,5.25,6.0,6.75,8.0,,,
64462,02065254,7.6,7.0,5.5,5.25,7.25,2.6,,,
64463,02065255,5.4,,,,6.25,,,6.5,7.75
64464,02065256,8.6,7.5,7.75,6.5,7.0,5.2,,,
64465,02065257,9.0,7.25,9.75,8.25,7.5,7.0,,,
64466,02065258,8.2,7.75,7.5,4.75,5.75,8.2,,,
64467,02065259,,,,,7.25,8.6,,,
64468,02065260,6.6,,,,7.5,,,7.75,7.25
64469,02065261,8.8,8.0,8.5,3.75,7.0,6.8,,,
64470,02065262,8.2,,,,7.5,,,7.75,6.0
64471,02065263,7.8,6.5,5.75,5.25,7.0,4.4,,,
64472,02065264,8.2,7.5,6.25,5.75,6.25,4.0,,,
64473,02065265,8.0,7.0,7.0,6.5,7.0,4.4,,,
64474,02065266,8.8,8.25,7.5,8.25,8.0,4.0,,,
64475,02065267,4.6,,,,7.5,,,6.5,4.5
64476,02065268,3.6,,,,7.25,,,3.75,4.0
64477,02065269,8.6,,,,6.75,6.4,9.25,7.0,7.25
64478,02065270,7.0,5.25,5.0,4.5,6.0,3.0,,,
64479,02065271,8.2,7.0,4.5,5.25,7.25,6.0,,,
64480,02065272,7.2,,,,7.0,5.6,8.75,7.0,6.5
64481,02065273,5.0,4.25,2.25,5.5,5.75,3.8,,,
64482,02065274,7.2,6.25,7.75,5.25,7.0,6.0,,,
64483,02065275,9.0,9.0,4.5,4.0,8.0,8.6,,,
64484,02065276,8.6,,,,8.0,8.0,9.25,8.25,6.5
64485,02065277,6.8,,7.5,6.0,,4.4,,,
64486,02065278,9.2,6.5,8.75,8.75,7.0,7.6,,,
64487,02065279,7.2,6.25,6.0,5.75,7.25,4.2,,,
64488,02065280,7.6,3.75,7.5,4.25,6.75,8.2,,,
64489,02065281,5.6,,,,6.25,4.8,9.0,6.0,3.5
64490,02065282,9.4,5.25,8.5,8.5,8.0,8.6,,,
64491,02065283,7.4,,,,7.25,8.2,,,
64492,02065284,7.6,,,,6.0,,,6.25,5.75
64493,02065285,7.6,6.0,5.75,4.5,6.75,6.0,,,
64494,02065286,7.6,,,,6.5,5.2,,,
64495,02065287,7.6,5.0,5.75,5.0,6.0,5.8,,,
64496,02065288,6.0,,,,6.25,4.8,7.25,6.0,4.0
64497,02065289,9.4,2.25,8.75,9.0,,8.6,,,
64498,02065290,5.8,,,,,5.0,,6.25,5.0
64499,02065291,6.6,,,,5.5,,,7.0,5.75
64500,02065292,9.4,7.5,7.5,6.25,6.0,7.2,,,
64501,02065293,8.2,7.75,7.25,5.75,7.25,6.8,,,
64502,02065294,9.4,8.5,9.0,7.25,7.0,8.4,,,
64503,02065295,7.0,,,,5.5,4.0,8.0,8.5,9.25
64504,02065296,8.4,5.75,8.5,6.5,5.75,7.8,,,
64505,02065297,8.6,5.75,7.5,7.25,7.75,9.2,,,
64506,02065298,3.6,,,,6.75,3.8,,5.25,4.5
64507,02065299,7.6,4.75,4.0,3.75,7.25,8.2,,,
64508,02065300,4.8,3.5,3.0,3.75,6.0,4.6,,,
64509,02065301,8.4,5.5,6.0,4.25,6.25,7.8,,,
64510,02065302,8.4,6.25,5.25,5.0,6.75,4.6,,,
64511,02065303,6.2,,,,6.25,,,6.5,5.0
64512,02065304,5.2,,,,6.25,2.6,8.25,6.5,5.75
64513,02065305,8.4,6.5,,,6.75,7.0,,,
64514,02065306,4.6,,,,4.5,,,4.5,2.75
64515,02065307,8.6,8.0,5.25,4.0,6.75,9.4,,,
64516,02065308,7.2,5.5,7.0,6.75,6.25,5.6,,,
64517,02065309,6.8,4.25,5.75,4.25,6.0,4.6,,,
64518,02065310,6.2,,,,6.25,,,5.0,4.25
64519,02065311,7.4,,,,6.25,,,7.25,5.5
64520,02065312,7.6,7.25,5.0,5.0,7.0,6.0,,,
64521,02065313,8.4,8.0,5.25,5.0,6.0,8.4,,,
64522,02065314,6.2,6.75,3.75,4.75,5.0,4.0,,,
64523,02065315,7.8,,,,6.5,,,7.5,4.75
64524,02065316,7.4,5.5,5.0,5.75,7.5,5.4,,,
64525,02065317,6.8,5.25,4.75,5.25,6.5,,,,
64526,02065318,7.2,,,,5.75,,,5.75,5.0
64527,02065319,8.2,7.5,8.75,8.75,6.5,7.4,,,
64528,02065320,7.0,,,,7.0,3.4,8.0,6.75,4.75
64529,02065321,5.2,3.25,2.25,4.5,6.0,2.2,,,
64530,02065322,8.8,8.5,8.0,5.5,6.25,6.0,,,
64531,02065324,7.4,5.75,4.25,4.0,6.0,5.6,,,
64532,02065325,6.2,3.5,3.75,4.5,5.5,6.2,,,
64533,02065326,9.0,8.5,6.75,5.0,7.5,8.0,,,
64534,02065327,8.2,3.5,6.5,7.0,7.5,8.4,,,
64535,02065328,8.4,7.5,4.0,5.75,7.75,5.8,,,
64536,02065329,8.4,8.75,4.75,5.5,7.75,9.2,,,
64537,02065330,8.8,3.25,8.25,9.5,7.5,6.4,,,
64538,02065331,8.8,8.25,8.5,5.5,5.25,6.2,,,
64539,02065332,8.0,6.5,5.75,6.25,8.0,6.0,,,
64540,02065333,7.4,5.25,3.25,6.25,7.5,4.2,,,
64541,02065334,7.8,6.25,6.0,6.0,7.0,6.2,,,
64542,02065335,5.8,,,,7.0,,,7.0,4.25
64543,02065336,5.8,,,,7.25,,,6.25,3.75
64544,02065337,9.4,8.5,8.0,7.0,7.25,9.2,,,
64545,02065338,6.8,,,,6.25,,,7.75,4.0
64546,02065339,8.2,,,,8.5,8.2,9.25,8.0,7.75
64547,02065340,8.2,,,,7.5,9.8,9.0,6.75,8.5
64548,02065341,5.2,,,,5.5,,,5.0,4.25
64549,02065342,8.8,8.0,7.75,4.75,5.5,8.6,,,
64550,02065343,9.2,4.25,8.5,7.25,7.0,6.0,,,
64551,02065344,9.0,8.25,7.75,6.25,5.75,8.4,,,
64552,02065345,8.6,8.75,5.25,5.25,5.0,9.0,,,
64553,02065346,8.0,,,,6.5,8.6,,,
64554,02065347,3.2,,,,5.5,,,5.75,4.5
64555,02065348,5.8,4.75,3.75,3.25,4.75,3.4,,,
64556,02065349,8.8,8.25,5.75,4.25,7.0,9.4,,,
64557,02065350,8.0,,,,7.0,7.2,9.5,8.75,9.25
64558,02065351,4.8,,,,5.75,,,4.25,4.5
64559,02065352,8.4,,,,8.0,8.2,7.75,7.25,6.0
64560,02065353,6.0,,,,6.25,,,6.75,3.5
64561,02065354,7.6,6.5,7.0,6.75,6.5,5.4,,,
64562,02065355,6.2,3.25,4.75,3.75,6.75,5.2,,,
64563,02065356,7.4,,,,6.5,,,6.75,7.25
64564,02065357,8.0,8.0,,,,7.8,,,
64565,02065358,9.2,8.25,6.75,6.75,6.75,6.6,,,
64566,02065359,6.8,5.5,5.5,4.25,7.25,2.4,,,
64567,02065360,7.0,,,,5.5,,,6.25,5.25
64568,02065361,7.8,6.0,5.75,6.75,7.0,5.0,,,
64569,02065362,7.0,,,,6.25,,,5.5,4.5
64570,02065363,7.6,4.75,5.0,4.5,6.5,5.4,,,
64571,02065364,9.0,8.5,5.75,5.75,7.5,8.8,,,
64572,02065365,9.0,8.0,8.0,6.0,6.0,6.2,,,
64573,02065366,4.8,,,,6.5,,,7.0,5.25
64574,02065367,7.2,8.25,5.5,5.75,7.75,4.4,,,
64575,02065368,5.2,6.75,5.75,5.25,6.0,3.8,,,
64576,02065369,7.8,6.75,6.0,5.75,8.0,7.8,,,
64577,02065370,8.4,7.25,8.25,6.25,6.75,6.8,,,
64578,02065371,7.0,,,,6.0,,,7.25,5.75
64579,02065372,7.2,6.25,4.5,5.5,6.25,7.2,,,
64580,02065373,6.4,,,,7.0,,,6.0,5.5
64581,02065374,8.0,7.0,7.75,5.5,4.0,6.4,,,
64582,02065375,4.2,5.0,3.5,3.75,6.0,3.4,,,
64583,02065376,8.4,7.0,7.25,6.75,7.5,8.4,,,
